SpeechID_PK,PlayID_FK,CharacterID_FK,Character_name,Speech_towards,Speech_Lines
S1003906,P002,C0017,TRUSCOTT,,You know nothing of the law. I know nothing of the law. That makes us equal in the sight of the law.
S1003908,P002,C0017,TRUSCOTT,,Who's been filling your head with that rubbish?
S1003910,P002,C0017,TRUSCOTT,,When I make out my report I shall say that you've given me a confession. It could prejudice your case if I have to forge one.
S1003912,P002,C0017,TRUSCOTT,,Perjury is a serious crime.
S1003914,P002,C0017,TRUSCOTT,,We have a saying under the blue lamp ‘Waste time on the truth and you'll be pounding the beat until the day you retire.’
S1003915,P002,C0017,TRUSCOTT,,That is a mistake which has been rectified. Come along now. I can't stand here all day.
S1003926,P002,C0017,TRUSCOTT,,"We're ready when you are, McMahon."
S1003929,P002,C0017,TRUSCOTT,,"They'd certainly do more good in Holloway than you will. Take her away, Meadows."
S1003931,P002,C0017,TRUSCOTT,,"It's a delicate subject, sir, but for the post-mortem we shall want Mrs Mcleavy's stomach. Where are you keeping it?"
S1003933,P002,C0017,TRUSCOTT,,Where is it?
S1003935,P002,C0017,TRUSCOTT,,"Fetch it, will you?"
S1003939,P002,C0017,TRUSCOTT,,What an amazing woman McMahon is. She's got away with it again. She must have influence with Heaven.
S1003941,P002,C0017,TRUSCOTT,,Call her back! Look sharp! She'll sue us for wrongful arrest.
S1003942,P002,C0017,TRUSCOTT,,"Briefly, sir, without your wife's stomach we have no evidence on which to convict."
S1003944,P002,C0017,TRUSCOTT,,"Even God can't work miracles, sir."
S1003946,P002,C0017,TRUSCOTT,,I'm not paid to quarrel with accepted facts.
S1003948,P002,C0017,TRUSCOTT,,There's no need to be vindictive. Show a little tolerance.
S1003950,P002,C0017,TRUSCOTT,,"I'm afraid so, sir. However, I've an ace up my sleeve The situation for law and order, though difficult, is by no means hopeless. There's still a chance, albeit a slim one, that I can get McMahon as accessory to another crime. And one which the law regards as far more serious than the taking of human life."
S1003952,P002,C0017,TRUSCOTT,,Stealing public money. And that is just what your son and his accomplices have done.
S1003954,P002,C0017,TRUSCOTT,,"That may make a difference to Divine Providence, but it cuts no ice with me."
S1003955,P002,C0017,TRUSCOTT,,No. Not a marble. (He regards Mcleavy calmly) It looks suspiciously to me like an eye. The question I'd like answered is – to whom does it legally belong?
S1003957,P002,C0017,TRUSCOTT,,"It's an eye, sir. (He takes the eye from Mcleavy) The makers’ name is clearly marked:J. & S. Frazer, Eye-makers to the Profession."
S1003959,P002,C0017,TRUSCOTT,,That's a strange bequest for a father to make.
S1003961,P002,C0017,TRUSCOTT,,"You're a clever woman, McMahon. Unfortunately you're not quite clever enough. I'm no fool."
S1003963,P002,C0017,TRUSCOTT,,"I've a shrewd suspicion where this eye came from. (He smiles) You know too, don't you?"
S1003965,P002,C0017,TRUSCOTT,,"Don't lie to me! It's from your sewing dummy, isn't it?"
S1003966,P002,C0017,TRUSCOTT,,I'm glad you've decided to tell the truth at last. We must return the eye to its rightful owner. Unwrap the dummy.
S1003970,P002,C0017,TRUSCOTT,,Nothing ever convinces me. I choose the least unlikely explanation and file it in our records.
S1003976,P002,C0017,TRUSCOTT,,"We're open to serious discussion, sir, but not bad language."
S1003978,P002,C0017,TRUSCOTT,,On what do you base your assumption?
S1003980,P002,C0017,TRUSCOTT,,"A remarkable woman, sir. How many were in her possession at the time of her death?"
S1003982,P002,C0017,TRUSCOTT,,I see.
S1003984,P002,C0017,TRUSCOTT,,Where to?
S1003986,P002,C0017,TRUSCOTT,,Did you never think to inquire?
S1003988,P002,C0017,TRUSCOTT,,You act in a singularly heartless manner for someone who claims to have been happily married.
S1003990,P002,C0017,TRUSCOTT,,"What do you wish me to do, sir?"
S1003997,P002,C0017,TRUSCOTT,,"What good will it do, sir?"
S1003999,P002,C0017,TRUSCOTT,,This is unwarranted interference with the rights of the dead. As a policeman I must ask you to consider your actions most carefully.
S1004001,P002,C0017,TRUSCOTT,,Indeed it is not. Conjugal rights should stop with the last heartbeat. I thought you knew that.
S1004003,P002,C0017,TRUSCOTT,,"Your son seems to have a more balanced idea of the world in which we live than you do, sir."
S1004005,P002,C0017,TRUSCOTT,,Only the authorities can decide when your duty is clear Wild guesses by persons like yourself can only cause confusion.
S1004009,P002,C0017,TRUSCOTT,,"The opening of a coffin couldn't possibly herald Armageddon. Pull yourself together, sir."
S1004010,P002,C0017,TRUSCOTT,,He was warned in advance of the consequences of his action.
S1004012,P002,C0017,TRUSCOTT,,"Such idle fantasies ill become you, sir."
S1004025,P002,C0017,TRUSCOTT,,"Whom do you wish to charge, sir?"
S1004027,P002,C0017,TRUSCOTT,,What information?
S1004029,P002,C0017,TRUSCOTT,,"If the eye doesn't belong to your wife, to whom does it belong?"
S1004030,P002,C0017,TRUSCOTT,,"I ought to have my head examined, getting mixed up in a case of this kind. (To Mcleavy) Your conduct is scandalous, sir. With you for a father this lad never stood a chance. No wonder he took to robbing banks."
S1004031,P002,C0017,TRUSCOTT,,Do? I'm going to leave this house at once. I've never come across such people. You behave as though you're affiliated to Bedlam.
S1004033,P002,C0017,TRUSCOTT,,"No, sir, it's not closed. We don't give up as easily as that. I'm going to have this place turned upside down."
S1004035,P002,C0017,TRUSCOTT,,"Your wife won't be here, sir. I shall take possession of the remains."
S1004037,P002,C0017,TRUSCOTT,,"There's no cause for alarm. It's a mere formality. You're quite safe. (He smiles. To Mcleavy) There's no one more touchy than your hardened criminal. (He puts his pipe away) I'll be back in ten minutes. And then, I'm afraid, a lot of damage will be done to your property. You'll be paying repair bills for months to come. One unfortunate suspect recently had the roof taken off his house."
S1004039,P002,C0017,TRUSCOTT,,"Well, sir, if you can suggest a possible hiding-place for the money?"
S1004040,P002,C0017,TRUSCOTT,,Very well. You must take the consequences of ignorance. (He tips his hat) I'll be back soon.
S1004062,P002,C0017,TRUSCOTT,,"I've fixed everything to my satisfaction. My men will be here shortly. They're perfectly capable of causing damage unsupervised, and so I shall take my leave of you. (He bows, smiles)"
S1004063,P002,C0017,TRUSCOTT,,Good-bye. (He nods to Hal and Dennis) I'd better take the little casket with me.
S1004065,P002,C0017,TRUSCOTT,,I must have it certified empty before I close my report.
S1004067,P002,C0017,TRUSCOTT,,Our lads in forensic aren't interested in sanctity. Give me that casket!
S1004069,P002,C0017,TRUSCOTT,,"I wouldn't arrest you if you were the last man on earth. (To Hal) Give me that casket! (He takes the casket from Hal. To Mcleavy) I'll give you a receipt, sir."
S1004071,P002,C0017,TRUSCOTT,,Did she ask to be buried like that?
S1004073,P002,C0017,TRUSCOTT,,She was a believer in that sort of thing?
S1004075,P002,C0017,TRUSCOTT,,"Are you, sir?"
S1004077,P002,C0017,TRUSCOTT,,"A member? She belonged to a group, then?"
S1004079,P002,C0017,TRUSCOTT,,"I've heard many excuses for nudists, sir, but never that one."
S1004080,P002,C0017,TRUSCOTT,,"Your wife was a nudist, you say?"
S1004082,P002,C0017,TRUSCOTT,,Yet she asked to be buried in that condition?
S1004084,P002,C0017,TRUSCOTT,,In the nude.
S1004087,P002,C0017,TRUSCOTT,,"How dare you involve me in a situation for which no memo has been issued. (He turns the notes over) In all my experience I've never come across a case like it. Every one of these fivers bears a portrait of the Queen. It's dreadful to contemplate the issues raised. Twenty thousand tiaras and twenty thousand smiles buried alive! She's a constitutional monarch, you know. She can't answer back."
S1004089,P002,C0017,TRUSCOTT,,I'm sure she will.
S1004092,P002,C0017,TRUSCOTT,,Yes.
S1004094,P002,C0017,TRUSCOTT,,She did once express a wish to see the windmills and tulip fields of Holland.
S1004096,P002,C0017,TRUSCOTT,,I never said my wife was intelligent.
S1004098,P002,C0017,TRUSCOTT,,My wife is a woman. Intelligence doesn't really enter into the matter.
S1004100,P002,C0017,TRUSCOTT,,Where is this Jesuitical twittering leading us?
S1004102,P002,C0017,TRUSCOTT,,How much?
S1004104,P002,C0017,TRUSCOTT,,Twenty-five per cent. Or a full report of this case appears on my superior officer's desk in the morning.
S1004106,P002,C0017,TRUSCOTT,,"Thank you, lad. Most kind of you."
S1004108,P002,C0017,TRUSCOTT,,What percentage do you want?
S1004110,P002,C0017,TRUSCOTT,,You'll have to mend your ways then.
S1004112,P002,C0017,TRUSCOTT,,"Now then, sir, be reasonable. What has just taken place is perfectly scandalous and had better go no farther than these three walls. It's not expedient for the general public to have its confidence in the police force undermined. You'd be doing the community a grave disservice by revealing the full frighening facts of this case."
S1004114,P002,C0017,TRUSCOTT,,Who does?
S1004116,P002,C0017,TRUSCOTT,,Does he make sense to himself? That is much more important.
S1004119,P002,C0017,TRUSCOTT,,Good. You've carried out the operation with speed and efficiency. I congratulate you.
S1004122,P002,C0017,TRUSCOTT,,"Your sense of detachment is terrifying, lad. Most people would at least flinch upon seeing their mother's eyes and teeth handed around like nuts at Christmas."
S1004124,P002,C0017,TRUSCOTT,,"We can't have him in on it, miss. Our percentage wouldn't be worth having."
S1004126,P002,C0017,TRUSCOTT,,I've been exposed before.
S1004128,P002,C0017,TRUSCOTT,,I arrested the man. He's doing twelve years.
S1004130,P002,C0017,TRUSCOTT,,"What a bright idea. We've vacancies in the force for lads of your calibre. (To Fay) Are you with us, McMahon?"
S1004133,P002,C0017,TRUSCOTT,,"Good afternoon, Meadows. Why have you left your post?"
S1004135,P002,C0017,TRUSCOTT,,What did you say?
S1004137,P002,C0017,TRUSCOTT,,Quite rightly. You're a Methodist. Proceed with the statement.
S1004139,P002,C0017,TRUSCOTT,,"Excellent, Meadows. I shall see H.Q. hear of this. You have apprehended, in full flight, a most dangerous criminal. As you know, we've had our eye upon this house for some time. I was about to unmask the chief offender when this man left the room on some excuse and disappeared."
S1004141,P002,C0017,TRUSCOTT,,"You have the matter in a nutshell, Meadows. Put the cuffs on him."
S1004143,P002,C0017,TRUSCOTT,,That needn't concern you for the moment. We'll fill in the details later.
S1004145,P002,C0017,TRUSCOTT,,"I don't know where you pick up these slogans, sir. You must read them on hoardings."
S1004147,P002,C0017,TRUSCOTT,,I am in authority. You can see me.
S1004149,P002,C0017,TRUSCOTT,,"You can see whoever you like, providing you convince me first that you're justified in seeing them."
S1004151,P002,C0017,TRUSCOTT,,Nonsense. I had a check-up only yesterday. Our medical officer assured me that I was quite sane.
S1004153,P002,C0017,TRUSCOTT,,"You know the drill, Meadows. Empty his pockets and book him."
S1004156,P002,C0017,TRUSCOTT,,"Oh, anything will do."
S1004158,P002,C0017,TRUSCOTT,,Anything can be arranged in prison.
S1004160,P002,C0017,TRUSCOTT,,"Well, of course, the chaperon system defeats us there."
S1004161,P002,C0017,TRUSCOTT,To Fay,"The safest place for this is in my locker at the station. It's a maxim of the force: ‘Never search your own backyard you may find what you're looking for.’ (He turns in the doorway, the casket under his arm) Give me a ring this evening. I should have news for you of Mcleavy by then. (He hands a card to Fay) This is my home address. I'm well known there."
S1004134,P004,C0020,MEADOWS,,"I was accosted by this man, sir. He insisted that I accompany him to the Catholic church."
S1004136,P004,C0020,MEADOWS,,I refused.
S1004138,P004,C0020,MEADOWS,,"The man became offensive, sir. He made a number of derogatory remarks about the force in general and yourself in particular. I called for assistance."
S1004140,P004,C0020,MEADOWS,,"He was making a bolt for it, sir."
S1004167,P004,C0023,MRS PLATT,,Here you are!
S1004169,P004,C0023,MRS PLATT,,They’ve moved you then? When did they do that?
S1004171,P004,C0023,MRS PLATT,,Why did they do that?
S1004173,P004,C0023,MRS PLATT,,The sun’s shining.
S1004175,P004,C0023,MRS PLATT,,Of course it’s not raining. On the verandah’s where you ought to be – in the fresh air.
S1004178,P004,C0023,MRS PLATT,,"I’ll just slip them under your pillow. (Doing so.) Something sweet, that’s what you need to keep your pecker up."
S1004180,P004,C0023,MRS PLATT,,You know what they said?
S1004182,P004,C0023,MRS PLATT,,You’re not to talk like that! Lovely flowers they have in this ward.
S1004184,P004,C0023,MRS PLATT,,"You’re in a cheerful mood, I must say."
S1004186,P004,C0023,MRS PLATT,,That isn’t the spirit! What did you have for dinner?
S1004188,P004,C0023,MRS PLATT,,They know what’s best. Have you got your teeth in?
S1004190,P004,C0023,MRS PLATT,,Here. Have a sweet. Just a little one.
S1004192,P004,C0023,MRS PLATT,,"There, she’s gone. She won’t be back. Gone to have her tea, I expect."
S1004223,P004,C0023,MRS PLATT,,Of course it’s noisy. You want to wear ear-plugs.
S1004225,P004,C0023,MRS PLATT,,"Yes, ear-plugs; I’ve had to wear them for years. Have a grape? Grapie? A little one?"
S1004227,P004,C0023,MRS PLATT,,So you had to have an injection?
S1004229,P004,C0023,MRS PLATT,,"And you felt better after it, didn’t you?"
S1004231,P004,C0023,MRS PLATT,,You’re getting better!
S1004233,P004,C0023,MRS PLATT,,Oxygen?
S1004235,P004,C0023,MRS PLATT,,"That would be nasty, I expect."
S1004237,P004,C0023,MRS PLATT,,"Still, you’re feeling better?"
S1004239,P004,C0023,MRS PLATT,,We’ll have you up and about in no time! (Giving him sweet.) This is a black one. You like them.
